Title,Author,genres,Link;;;;;;;;;;;;;;
V.,Thomas Pynchon/Carlos Martín Ramírez,Classics;Literature;Novels;American;Contemporary;Literary Fiction;20th Century;The United States Of America;Modern;;;;;;,https://tse3.mm.bing.net/th/id/OIP.Paee6ctgaq0cEzMfDX3ZSwHaI1?w=194&h=232&c=7&r=0&o=5&pid=1.7
Girl in the Shadows (Shadows  #2),V.C. Andrews,Young Adult;Horror;Romance;Gothic;Sociology;Abuse;LGBT;Contemporary;Adult Fiction;;;;;;,https://tse3.mm.bing.net/th/id/OIP.28c2uCgbxzXJaoVEVGGO_AHaEz?w=291&h=189&c=7&r=0&o=5&pid=1.7
V for Vendetta,Steve Moore/Lilly Wachowski/Lana Wachowski/Alan Moore,Science Fiction;Dystopia;Audiobook;Media Tie In;Thriller;Sequential Art;Graphic Novels;Comics;Fantasy;Adult;;;;;,https://tse3.mm.bing.net/th/id/OIP.7liS5kFdmQI9ZFE_yrsQ-gHaE2?w=194&h=127&c=7&r=0&o=5&pid=1.7
Heaven (Casteel  #1),V.C. Andrews,Young Adult;Horror;Romance;Gothic;Drama;Mystery;Thriller;Contemporary;Womens Fiction;Chick Lit;;;;;,https://tse2.mm.bing.net/th/id/OIP.FXE1UIz0bll6Z2nZz1G0tgAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Slow Learner: Early Stories,Thomas Pynchon,Fiction;Short Stories;Literature;American;20th Century;The United States Of America;Contemporary;Novels;Anthologies;Collections;Classics;;;;,https://tse2.mm.bing.net/th/id/OIP.u0VEiUDz4OZ8DqCOy4JvOQAAAA?w=194&h=291&c=7&r=0&o=5&pid=1.7
A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel,Steven Weisenburger,Nonfiction;Reference;Literary Criticism;Literature;American;Classics;20th Century;Philosophy;Theory;Unfinished;;;;;,https://tse3.mm.bing.net/th/id/OIP.bof-GBF8PSpkXeBEuW_3DQAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Casino Royale,Ian Fleming,Fiction;Classics;Spy Thriller;Espionage;Adventure;Crime;Audiobook;Mystery Thriller;Novels;;;;;;,https://tse4.mm.bing.net/th/id/OIP.5wQeZfz_B3PJ3OWdNgA45gHaLY?w=194&h=299&c=7&r=0&o=5&pid=1.7
Casino Royale,Anthony Hern/Ian Fleming/Henry Gammidge/John McLusky,Sequential Art;Graphic Novels;Comics;Spy Thriller;Espionage;Suspense;Fiction;Mystery;Crime;;;;;;,https://tse1.mm.bing.net/th/id/OIP.iCK0cWE6KHfSybzMyL9XXAHaJf?w=194&h=250&c=7&r=0&o=5&pid=1.7
Bel Canto,Ann Patchett,Contemporary;Literary Fiction;Book Club;Novels;Music;Historical Fiction;Adult Fiction;Literature;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.ndLw0ef95R5NM2-vlXqTRAHaLJ?w=194&h=292&c=7&r=0&o=5&pid=1.7
Guerilla Film Makers Movie Blueprint,Chris          Jones/Jonathan Newman/Cara Williams,Reference;Culture;Film;;;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.8mILK5oA-0-icq3diBNxgAAAAA?w=194&h=252&c=7&r=0&o=5&pid=1.7
Mini-Manual of the Urban Guerrilla,Carlos Marighella,Politics;Nonfiction;War;Cultural;Brazil;Philosophy;Theory;Military Fiction;Military History;;;;;;,https://tse3.mm.bing.net/th/id/OIP.fb5muBoJcO3mhtQiQkd4fQHaLH?w=194&h=291&c=7&r=0&o=5&pid=1.7
The Career Programmer: Guerilla Tactics for an Imperfect World (Expert's Voice),Christopher   Duncan,Computer Science;Programming;Computers;Software;Technology;Nonfiction;Self Help;Technical;Business;;;;;;,https://tse2.mm.bing.net/th/id/OIP.tqx8YTwX-TcpYB1GSNQfPgAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
A Bend in the River,V.S. Naipaul,Cultural;Africa;Classics;Literature;Novels;Historical Fiction;Nobel Prize;India;Literary Fiction;20th Century;;;;;,https://tse3.mm.bing.net/th/id/OIP.Zrxpt3aQDOIEimUFanZy_wHaEK?w=194&h=109&c=7&r=0&o=5&pid=1.7
The Middle Passage,V.S. Naipaul,Travel;Nonfiction;History;Nobel Prize;Writing;Essays;Politics;Literary Fiction;Literature;Post Colonial;Autobiography;Memoir;;;,https://tse3.mm.bing.net/th/id/OIP.VExem4kgJrX8vsm6fGHjUwHaFa?w=194&h=142&c=7&r=0&o=5&pid=1.7
Magic Seeds,V.S. Naipaul,Cultural;Novels;Contemporary;European Literature;British Literature;Historical Fiction;Literary Fiction;Asian Literature;Indian Literature;Nobel Prize;;;;;,https://tse2.mm.bing.net/th/id/OIP.Jo1jLCiBKQ4pTckpgIDMnwHaK-?w=194&h=288&c=7&r=0&o=5&pid=1.7
Half a Life,V.S. Naipaul,Cultural;India;Literature;Africa;Historical Fiction;Nobel Prize;Contemporary;Novels;Literary Fiction;;;;;;,https://tse4.mm.bing.net/th/id/OIP.IFq7hVpaqzzP-NcZ8IomrwHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
North of South: An African Journey,Shiva Naipaul,Travel;Cultural;Nonfiction;Eastern Africa;Tanzania;Zambia;Kenya;Autobiography;Memoir;History;Politics;;;;,https://tse3.mm.bing.net/th/id/OIP.Slx1ljglt-FUz-_YRHrTKAHaO0?w=175&h=350&c=7&r=0&o=5&pid=1.7
V.S. Naipaul,Bruce Alvin King,Literary Criticism;;;;;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.dBYlUBuQ6uuZOxk7nUjXQgHaLm?w=115&h=180&c=7&r=0&o=5&pid=1.7
Regeneration Through Violence: The Mythology of the American Frontier  1600–1860,Richard Slotkin,Nonfiction;North American Hi...;American History;Westerns;Fantasy;Mythology;Criticism;Literature;19th Century;18th Century;Academic;;;;,https://tse4.mm.bing.net/th/id/OIP.CS2OLW5ra_Fdl1AQMwItcgAAAA?w=194&h=296&c=7&r=0&o=5&pid=1.7
Regeneration (Species Imperative  #3),Julie E. Czerneda,Science Fiction Fantasy;Space Opera;Aliens;Speculative Fiction;Romance;Cultural;Canada;Biology;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.AOPliVQSoDpfTz5-y4kdFAHaKM?w=158&h=217&c=7&r=0&o=5&pid=1.7
The Regeneration Trilogy (Regeneration  #1-3),Pat Barker,Historical Fiction;World War I;Novels;European Literature;British Literature;Literary Fiction;Modern;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.Zfsv4pCCB82NVr3GCAFdEwAAAA?w=194&h=298&c=7&r=0&o=5&pid=1.7
The Sparrow (The Sparrow  #1),Mary Doria Russell,Religion;Science Fiction Fantasy;Speculative Fiction;Aliens;Adult;Book Club;Novels;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.YCDsS2PZkU_hsxLzkktphAHaHa?w=191&h=191&c=7&r=0&o=5&pid=1.7
The Age of Bronze (Pirates of the Caribbean: Jack Sparrow  #5),Rob Kidd/Walt Disney Company,Adventure;Pirates;Fantasy;Childrens;Young Adult;Historical Fiction;Middle Grade;Action;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.styWzdky7F0mpEuOXZtBkQAAAA?w=121&h=180&c=7&r=0&o=5&pid=1.7
The Sword of Cortés (Pirates of the Caribbean: Jack Sparrow  #4),Rob Kidd/Jean-Paul Orpinas/Walt Disney Company,Fantasy;Adventure;Pirates;Childrens;Young Adult;Middle Grade;Action;Historical Fiction;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.YIfuXU5GUlIs1HsQergpFAHaKl?w=116&h=180&c=7&r=0&o=5&pid=1.7
The Pirate Chase (Pirates of the Caribbean: Jack Sparrow  #3),Rob Kidd/Walt Disney Company,Adventure;Pirates;Fantasy;Childrens;Young Adult;Middle Grade;Action;Historical Fiction;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.vZBVodsjl18TAhXqZ9UtawHaD5?w=249&h=180&c=7&r=0&o=5&pid=1.7
The Siren Song (Pirates of the Caribbean: Jack Sparrow  #2),Rob Kidd/Jean-Paul Orpinas,Fantasy;Adventure;Pirates;Childrens;Young Adult;Middle Grade;Action;Historical Fiction;;;;;;;,https://tse4.mm.bing.net/th/id/OIP._WLYBogpnD_Sr-unI-jVkAHaLS?w=115&h=180&c=7&r=0&o=5&pid=1.7
The Coming Storm (Pirates of the Caribbean: Jack Sparrow  #1),Rob Kidd/Jean-Paul Orpinas,Adventure;Pirates;Fantasy;Childrens;Young Adult;Middle Grade;Historical Fiction;Chapter Books;Action;;;;;;,https://tse3.mm.bing.net/th/id/OIP.lEtyhO1XTp3BpV1eS1_g4wAAAA?w=121&h=180&c=7&r=0&o=5&pid=1.7
The Woman in White,Wilkie Collins/Matthew Sweet,Classics;Gothic;Horror;Literature;19th Century;Victorian;Historical Fiction;Mystery Thriller;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.ac4vC-9s-8ZnmnEUyfvRZQHaLU?w=194&h=297&c=7&r=0&o=5&pid=1.7
The Woman in White,Wilkie Collins,Classics;Gothic;Horror;Literature;19th Century;Victorian;Historical Fiction;Mystery Thriller;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.HKpU4DXr8cmLekBGr5JbWwHaLZ?w=194&h=299&c=7&r=0&o=5&pid=1.7
The Woman in White,Wilkie Collins/Maria K. Bachman/Don Richard Cox,Classics;Gothic;Horror;Literature;19th Century;Victorian;Historical Fiction;Mystery Thriller;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.ac4vC-9s-8ZnmnEUyfvRZQHaLU?w=194&h=297&c=7&r=0&o=5&pid=1.7
The Woman in White,Wilkie Collins/Camille Cauti,Classics;Gothic;Horror;Literature;19th Century;Victorian;Historical Fiction;Mystery Thriller;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.ac4vC-9s-8ZnmnEUyfvRZQHaLU?w=194&h=297&c=7&r=0&o=5&pid=1.7
The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,Classics;Adventure;Science Fiction Fantasy;Epic Fantasy;High Fantasy;Literature;Novels;Young Adult;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.3QgVSHiqx8jGSf4-64zNCgHaK_?w=120&h=180&c=7&r=0&o=5&pid=1.7
The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States,Nonfiction;Politics;War;Terrorism;North American Hi...;American History;Reference;Government;Military Fiction;Historical;;;;;,https://tse2.mm.bing.net/th/id/OIP.6KT27fH4KcFW5SyTTUnELAAAAA?w=194&h=146&c=7&r=0&o=5&pid=1.7
The Hobbit  or There and Back Again,J.R.R. Tolkien,Classics;Adventure;Young Adult;Science Fiction Fantasy;High Fantasy;Childrens;Epic Fantasy;Novels;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.yRoHsmZ2WAhMRsENKbv4MgAAAA?w=186&h=282&c=7&r=0&o=5&pid=1.7
The Annotated Hobbit,J.R.R. Tolkien/Douglas A. Anderson,Classics;Adventure;Young Adult;Science Fiction Fantasy;High Fantasy;Childrens;Epic Fantasy;Novels;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.B_K97vfM-y9JW0UhO15KNQHaLG?w=126&h=189&c=7&r=0&o=5&pid=1.7
Poems From The Hobbit,J.R.R. Tolkien,Fantasy;Poetry;Fiction;Classics;;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.4b2U_pL0gZnYPJymlF_bdwHaJw?w=194&h=256&c=7&r=0&o=5&pid=1.7
The Hobbit: Or There and Back Again,J.R.R. Tolkien,Classics;Adventure;Young Adult;Science Fiction Fantasy;High Fantasy;Childrens;Epic Fantasy;Novels;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.yRoHsmZ2WAhMRsENKbv4MgAAAA?w=186&h=282&c=7&r=0&o=5&pid=1.7
The Hobbit,J.R.R. Tolkien,Classics;Adventure;Young Adult;Science Fiction Fantasy;High Fantasy;Childrens;Epic Fantasy;Novels;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.D4JY5JCNEYfOny28zIebJAHaJt?w=194&h=255&c=7&r=0&o=5&pid=1.7
Ruthless Rhymes for Heartless Homes and More Ruthless Rhymes,Harry Graham/Frank J. Moore/D. Streamer,Poetry;Humor;Childrens;European Literature;British Literature;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.ZCZaBGYLXOJE4Snou-H2NQHaEK?w=311&h=180&c=7&r=0&o=5&pid=1.7
The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner,Poetry;Classics;European Literature;Spanish Literature;Fiction;Cultural;Latin American;Romance;Nobel Prize;20th Century;Anthologies;Collections;;;,https://tse2.mm.bing.net/th/id/OIP.uhN_U7_4wUguajmG3tC-gAAAAA?w=106&h=180&c=7&r=0&o=5&pid=1.7
Twenty Love Poems and a Song of Despair,Pablo Neruda/W.S. Merwin/Cristina García,Poetry;Classics;Romance;European Literature;Spanish Literature;Fiction;Cultural;Nobel Prize;20th Century;Latin American Literature;;;;;,https://tse2.mm.bing.net/th/id/OIP.L9_S8VxK07Fn8pn-hVjScgHaJq?w=194&h=254&c=7&r=0&o=5&pid=1.7
Veinte poemas de amor y una canción desesperada; Cien sonetos de amor,Pablo Neruda,Poetry;Classics;European Literature;Spanish Literature;Romance;Nobel Prize;Love;Fiction;Classic Literature;Latin American Literature;;;;,https://tse1.mm.bing.net/th/id/OIP.TvgwmTJXlGwjpT5gob-VdgHaLa?w=194&h=299&c=7&r=0&o=5&pid=1.7
Love,Pablo Neruda,Poetry;Classics;Fiction;Cultural;Latin American;Romance;European Literature;Spanish Literature;Own;;;;;;,https://tse1.mm.bing.net/th/id/OIP.HTGxC29lFdv3GA5qQKU3UgHaHa?w=202&h=203&c=7&r=0&o=5&pid=1.7
Anil's Ghost,Michael Ondaatje,Literary Fiction;Cultural;Asia;Contemporary;Mystery;Novels;War;Canada;Historical;Canadian Literature;India;;;;,https://tse2.mm.bing.net/th/id/OIP.L6LWbdoW6wNU8s9q1G00MQHaLj?w=194&h=303&c=7&r=0&o=5&pid=1.7
Waiting for My Cats to Die: A Memoir,Stacy Horn,Autobiography;Nonfiction;Writing;Essays;Biography Memoir;Animals;Cats;Humor;Literature;American;;;;;,https://tse2.mm.bing.net/th/id/OIP.HqLTalypjlV6gdq1uuHrhwAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Narcissus and Goldmund,Hermann Hesse/Leila Vennewitz,Classics;Philosophy;European Literature;German Literature;Novels;Cultural;Germany;Historical Fiction;20th Century;Spirituality;;;;;,https://tse3.mm.bing.net/th/id/OIP.vR-_CsWzeUDLrjVsihrbIAHaKe?w=194&h=274&c=7&r=0&o=5&pid=1.7
Edward Lear's Book of Nonsense: With Lear's Original Illustrations,Edward Lear/Simcha Shtull,Poetry;Classics;Childrens;Humor;Fiction;19th Century;Historical;Victorian;European Literature;British Literature;Short Stories;;;;,https://tse1.mm.bing.net/th/id/OIP.1WhfqeiYsrCb2d2XHK4f4AHaE8?w=298&h=199&c=7&r=0&o=5&pid=1.7
A Sparrow Falls (Courtney #3),Wilbur Smith,Historical Fiction;Adventure;Cultural;Thriller;Action;Southern Africa;South Africa;Novels;Suspense;;;;;;,https://tse1.mm.bing.net/th/id/OIP.e-RdHte4rDSSkxj_xy6sfAHaHa?w=175&h=180&c=7&r=0&o=5&pid=1.7
Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester,Animals;Birds;Autobiography;Nonfiction;Environment;Nature;Biography Memoir;Science;Natural History;;;;;;,https://tse4.mm.bing.net/th/id/OIP.MP8qN5TXsl7HQblUW-ZjQAAAAA?w=130&h=201&c=7&r=0&o=5&pid=1.7
Sparrow Hawk Red,Ben Mikaelsen,Adventure;Young Adult;Realistic Fiction;Childrens;Juvenile;Academic;School;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.ILWvn4trGg2EaoDdKUcvowHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
The Fall of a Sparrow,Robert Hellenga,Cultural;Italy;Contemporary;Literary Fiction;Family;Academic;Academia;Novels;War;Terrorism;Book Club;;;;,https://tse3.mm.bing.net/th/id/OIP.Hn_rrdFROJJh4hlX1RixcwAAAA?w=194&h=299&c=7&r=0&o=5&pid=1.7
The Bluebird and the Sparrow (Women of the West  #10),Janette Oke,Christian Fiction;Historical Fiction;Christian Romance;Young Adult;Historical Romance;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.t0sKrjlpTPIgZ_YWMLUPkgAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Journey of the Sparrows,Fran Leeper Buss/Daisy Cubias,Young Adult;Realistic Fiction;Historical Fiction;Academic;School;Family;Adventure;Cultural;Childrens;;;;;;,https://tse2.mm.bing.net/th/id/OIP.qEX5LGOV8wzQD9Ytd02XWgAAAA?w=117&h=180&c=7&r=0&o=5&pid=1.7
Aleutian Sparrow,Karen Hesse/Evon Zerbetz/Kim McGillivray,Historical Fiction;Poetry;Young Adult;Childrens;Middle Grade;World War II;Juvenile;Adventure;Survival;;;;;;,https://tse3.mm.bing.net/th/id/OIP.0ykVTiXnLqXmqIuAuV09xwHaLI?w=194&h=292&c=7&r=0&o=5&pid=1.7
An Episode of Sparrows,Rumer Godden,Historical Fiction;Classics;Childrens;Young Adult;European Literature;British Literature;Novels;Middle Grade;Horticulture;Gardening;;;;;,https://tse2.mm.bing.net/th/id/OIP.OXzqbe4VAc6kTeMvZiBhLgHaLp?w=115&h=180&c=7&r=0&o=5&pid=1.7
Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung,Poetry;Cultural;China;Classics;Asian Literature;Chinese Literature;Nonfiction;History;Historical;Medieval;;;;;,https://tse4.mm.bing.net/th/id/OIP.VBT60AbxP-_7syJe4r81xgAAAA?w=115&h=181&c=7&r=0&o=5&pid=1.7
混血王子的背叛 (哈利波特  #6),J.K. Rowling/J.K.羅琳/皇冠編譯組/張定綺/彭倩文/趙丕慧/林靜華,Young Adult;Magic;Childrens;Adventure;Audiobook;Middle Grade;Classics;Science Fiction Fantasy;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.SOXCiO9xksZL1NHK8VpHKAHaKY?w=194&h=272&c=7&r=0&o=5&pid=1.7
火盃的考驗 (哈利波特  #4),J.K. Rowling/J.K.羅琳/彭倩文,Young Adult;Magic;Childrens;Middle Grade;Adventure;Audiobook;Classics;Science Fiction Fantasy;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.xST2bxafP36qt5HC3GEFjAHaKq?w=119&h=180&c=7&r=0&o=5&pid=1.7
Five T'ang Poets,Wang Wei/Li Bai/Li Ho/Li Shang-yin/David        Young,Poetry;Cultural;China;Classics;Fiction;Asian Literature;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.-WQi3qoUy5AH9MyoRcYrJQAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
The End of Obscenity: The Trials of Lady Chatterley  Tropic of Cancer  and Fanny Hill,Charles Rembar,Law;Nonfiction;History;Literature;20th Century;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.H4CVHmBgDr-OKwbBYrjKzQHaNS?w=186&h=334&c=7&r=0&o=5&pid=1.7
Juniper,Monica Furlong,Childrens;Historical Fiction;Middle Grade;Magic;Young Adult Fantasy;Science Fiction Fantasy;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.jynsNV2Rg2PeT_Ow7BgTIgHaK-?w=194&h=288&c=7&r=0&o=5&pid=1.7
The Long Road Back: A Survivor's Guide to Anorexia,Judy Tam Sargent/Sonia Nordenson,Nonfiction;;;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.o39LtmrF-OQ_Zu0lMn9H0QAAAA?w=194&h=299&c=7&r=0&o=5&pid=1.7
The Road Back,Erich Maria Remarque,Classics;Historical Fiction;European Literature;German Literature;Cultural;Germany;World War I;Novels;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.W3uMH0S_EVasV11fWHBUGQHaLk?w=129&h=202&c=7&r=0&o=5&pid=1.7
Robinson Crusoe,Daniel Defoe/L.J. Swingle,Classics;Adventure;Historical Fiction;Novels;18th Century;Classic Literature;Academic;School;European Literature;British Literature;;;;;,https://tse3.mm.bing.net/th/id/OIP.yLJ9aYZ0PGjShqDSYo0hrgHaKc?w=194&h=273&c=7&r=0&o=5&pid=1.7
Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay,Nonfiction;Psychology;War;Military Fiction;Classics;Philosophy;Politics;Military History;Fantasy;Mythology;;;;;,https://tse1.mm.bing.net/th/id/OIP.2y-eDHer9ajYI72dPQ5LZgAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
The Work of Mourning,Jacques Derrida/Pascale-Anne Brault/Michael Naas,Philosophy;Academic;Nonfiction;Theory;Death;;;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.Sr4CA0dKnwqPOqlKcUtZrwHaLn?w=194&h=305&c=7&r=0&o=5&pid=1.7
Transform Your Life: A step-by-step programme for change,Diana Cooper,Spirituality;;;;;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.p4riK1638x_aCa3Ya_w-_gHaLH?w=118&h=180&c=7&r=0&o=5&pid=1.7
A Short History of Byzantium,John Julius Norwich,Nonfiction;Historical;Medieval History;European History;Ancient History;Religion;World History;Christianity;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.UkWYrskO50jJWp4Aq9FMqAAAAA?w=194&h=299&c=7&r=0&o=5&pid=1.7
The Middle Sea: A History of the Mediterranean,John Julius Norwich,Nonfiction;European History;Cultural;Italy;Travel;Historical;World History;Ancient History;Greece;Spain;;;;;,https://tse2.mm.bing.net/th/id/OIP.fr6JnH42xpnyMqUtTcLQvQAAAA?w=178&h=180&c=7&r=0&o=5&pid=1.7
A History of Venice,John Julius Norwich,Nonfiction;Cultural;Italy;European History;Historical;Medieval History;Geography;Cities;Travel;European Literature;Italian Literature;;;;,https://tse3.mm.bing.net/th/id/OIP.gPGTQOt_vISXCOi7tlLpxQAAAA?w=194&h=302&c=7&r=0&o=5&pid=1.7
The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,John Julius Norwich,Cultural;Italy;Nonfiction;Medieval History;Historical;European History;Classics;Military History;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.bUSe31XFJDaa5DxUnycNhgHaGm?w=194&h=173&c=7&r=0&o=5&pid=1.7
Siddhartha,Hermann Hesse/Susan Bernofsky/Tom Robbins,Classics;Philosophy;Spirituality;Religion;Buddhism;European Literature;German Literature;Novels;Historical Fiction;;;;;;,https://tse4.mm.bing.net/th/id/OIP.PKoz01vO7rC8xA-dtyI8hwHaLQ?w=194&h=296&c=7&r=0&o=5&pid=1.7
Siddhartha,Hermann Hesse/Joachim Neugroschel/Ralph Freedman,Classics;Philosophy;Spirituality;Religion;Buddhism;European Literature;German Literature;Novels;Historical Fiction;;;;;;,https://tse4.mm.bing.net/th/id/OIP.PKoz01vO7rC8xA-dtyI8hwHaLQ?w=194&h=296&c=7&r=0&o=5&pid=1.7
Siddhartha,Hermann Hesse,Classics;Philosophy;Spirituality;Religion;Buddhism;European Literature;German Literature;Novels;Historical Fiction;;;;;;,https://tse2.mm.bing.net/th/id/OIP.I_BtVY4vdlMG1KihIcrJiAHaMA?w=194&h=315&c=7&r=0&o=5&pid=1.7
The Moonstone,Wilkie Collins/Carolyn G. Heilbrun,Classics;Crime;Victorian;19th Century;Historical Fiction;Mystery Thriller;European Literature;British Literature;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.DA5BEBddrO1FYtBrf1xg3QHaLi?w=194&h=303&c=7&r=0&o=5&pid=1.7
The Moonstone,Wilkie Collins,Classics;Crime;Victorian;19th Century;Historical Fiction;Mystery Thriller;European Literature;British Literature;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.cgN0Q4b_d8vGBE6nGFTXfQAAAA?w=194&h=303&c=7&r=0&o=5&pid=1.7
The Moonstone,Wilkie Collins/P.D. James,Classics;Crime;Victorian;19th Century;Historical Fiction;Mystery Thriller;European Literature;British Literature;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.5RvqJQ1jW96ov5ycpIZ2JAHaMV?w=193&h=322&c=7&r=0&o=5&pid=1.7
Ride of the Second Horseman: The Birth and Death of War,Robert L. O'Connell,History;War;Nonfiction;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.uMbny3_gQZOtQtEoI3LGcAAAAA?w=127&h=196&c=7&r=0&o=5&pid=1.7
Beloved,Toni Morrison,Classics;Historical Fiction;Magical Realism;Literature;Cultural;African American;Academic;School;Novels;Literary Fiction;;;;;,https://tse1.mm.bing.net/th/id/OIP.XOinSIl2GGmMsWrj2zZcvgHaLW?w=194&h=298&c=7&r=0&o=5&pid=1.7
Cry  the Beloved Country,Alan Paton,Classics;Cultural;Historical Fiction;Southern Africa;South Africa;Literature;Academic;Novels;Read For School;;;;;;,https://tse4.mm.bing.net/th/id/OIP.OMeb4YVTGm-jG7t0ZxU7GAHaLM?w=194&h=293&c=7&r=0&o=5&pid=1.7
Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,Spirituality;Nonfiction;Religion;Faith;Theology;Christianity;Christian Living;Catholic;Christian Non Fiction;;;;;;,https://tse1.mm.bing.net/th/id/OIP.bmlGLNizOUfZnNHCkDfsCQAAAA?w=194&h=290&c=7&r=0&o=5&pid=1.7
Come Away My Beloved,Frances J. Roberts,Religion;Faith;Christianity;Nonfiction;Spirituality;Christian Living;Inspirational;Christian Non Fiction;Poetry;;;;;;,https://tse3.mm.bing.net/th/id/OIP.vzsCLt90jBFLPeNVbYNfbQAAAA?w=153&h=244&c=7&r=0&o=5&pid=1.7
Israel  My Beloved,Kay Arthur,Christian Fiction;Historical Fiction;Biblical Fiction;Cultural;Israel;Novels;Adult Fiction;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.2CzUFLUyZDLVLQx69xeJeAAAAA?w=116&h=180&c=7&r=0&o=5&pid=1.7
Beloved Bride: The Letters of Stonewall Jackson to His Wife,Bill Potter/Stephen Lang,Military History;Biography;Nonfiction;American History;American Civil War;Autobiography;Memoir;North American Hi...;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.-itO7Ka2Xua2RNEmW75ODwAAAA?w=142&h=244&c=7&r=0&o=5&pid=1.7
The Search for the Beloved: Journeys in Mythology and Sacred Psychology (Inner Workbook),Jean Houston,Spirituality;Psychology;Nonfiction;Fantasy;Mythology;Philosophy;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.umbpsgzBwwzUMz2Ygip1mgAAAA?w=160&h=196&c=7&r=0&o=5&pid=1.7
Reservation Blues,Sherman Alexie,Magical Realism;Literature;Novels;Music;Literary Fiction;Contemporary;Fantasy;American;Adult Fiction;;;;;;,https://tse3.mm.bing.net/th/id/OIP.ejnEy6wUsdxw8j7l7z8cUwAAAA?w=194&h=291&c=7&r=0&o=5&pid=1.7
The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,Cormac McCarthy,Westerns;Literature;Novels;Historical Fiction;Classics;Literary Fiction;American Fiction;Southern Gothic;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.3P_unJx5PQ-nshwEo91-FgHaLi?w=194&h=303&c=7&r=0&o=5&pid=1.7
